"case_id","activity","resource","arrival","start","complete","instance_id"
"Application_1120819670","W_Validate application","User_116",2016-01-08 10:57:49,2016-01-08 11:02:49,2016-01-08 11:02:49,227
"Application_1120819670","W_Validate application","User_95",2016-01-08 16:15:19,2016-01-08 16:20:19,2016-01-08 16:20:19,228
"Application_1120819670","W_Call incomplete files","User_95",2016-01-08 16:15:19,2016-01-08 16:20:19,2016-01-08 16:20:19,229
"Application_1120819670","W_Call incomplete files","User_95",2016-01-08 16:15:19,2016-01-08 16:20:19,2016-01-08 16:20:19,230
"Application_1120819670","A_Incomplete","User_95",2016-01-08 16:15:19,2016-01-08 16:20:19,2016-01-08 16:20:19,231
"Application_1120819670","W_Call incomplete files","User_95",2016-01-08 16:15:24,2016-01-08 16:20:24,2016-01-08 16:20:24,232
"Application_1120819670","W_Call incomplete files","User_27",2016-01-09 11:09:21,2016-01-09 11:14:21,2016-01-09 11:14:21,233
"Application_1120819670","W_Call incomplete files","User_27",2016-01-09 11:11:33,2016-01-09 11:16:33,2016-01-09 11:16:33,234
"Application_1120819670","W_Call incomplete files","User_119",2016-01-11 09:49:35,2016-01-11 09:54:35,2016-01-11 09:54:35,235
"Application_1120819670","W_Validate application","User_119",2016-01-11 09:49:35,2016-01-11 09:54:35,2016-01-11 09:54:35,236
"Application_1120819670","W_Validate application","User_119",2016-01-11 09:49:35,2016-01-11 09:54:35,2016-01-11 09:54:35,237
"Application_1120819670","A_Validating","User_119",2016-01-11 09:49:35,2016-01-11 09:54:35,2016-01-11 09:54:35,238
"Application_1120819670","W_Validate application","User_119",2016-01-11 09:49:43,2016-01-11 09:54:43,2016-01-11 09:54:43,239
"Application_1120819670","W_Validate application","User_95",2016-01-11 10:00:04,2016-01-11 10:05:04,2016-01-11 10:05:04,240
"Application_1120819670","W_Validate application","User_95",2016-01-11 10:24:53,2016-01-11 10:29:53,2016-01-11 10:29:53,241
"Application_1120819670","W_Validate application","User_95",2016-01-11 10:35:41,2016-01-11 10:40:41,2016-01-11 10:40:41,242
"Application_1120819670","O_Accepted","User_95",2016-01-11 10:37:07,2016-01-11 10:42:07,2016-01-11 10:42:07,243
"Application_1120819670","A_Pending","User_95",2016-01-11 10:37:07,2016-01-11 10:42:07,2016-01-11 10:42:07,244
"Application_42838382","A_Create Application","User_1",2016-01-01 17:53:48,2016-01-01 17:58:48,2016-01-01 17:58:48,245
"Application_42838382","A_Submitted","User_1",2016-01-01 17:53:48,2016-01-01 17:58:48,2016-01-01 17:58:48,246
"Application_42838382","W_Handle leads","User_1",2016-01-01 17:53:48,2016-01-01 17:58:48,2016-01-01 17:58:48,247
"Application_42838382","W_Handle leads","User_1",2016-01-01 17:54:29,2016-01-01 17:59:29,2016-01-01 17:59:29,248
"Application_42838382","W_Complete application","User_1",2016-01-01 17:54:29,2016-01-01 17:59:29,2016-01-01 17:59:29,249
"Application_42838382","A_Concept","User_1",2016-01-01 17:54:29,2016-01-01 17:59:29,2016-01-01 17:59:29,250
"Application_42838382","W_Complete application","User_3",2016-01-02 15:59:19,2016-01-02 16:04:19,2016-01-02 16:34:32,251
"Application_42838382","W_Complete application","User_19",2016-01-02 15:59:42,2016-01-02 16:04:42,2016-01-02 16:04:42,252
"Application_42838382","W_Complete application","User_17",2016-01-02 16:00:46,2016-01-02 16:05:46,2016-01-02 16:05:46,253
"Application_42838382","W_Complete application","User_17",2016-01-02 16:00:51,2016-01-02 16:05:51,2016-01-02 16:05:51,254
"Application_42838382","W_Complete application","User_3",2016-01-02 16:14:58,2016-01-02 16:19:58,2016-01-02 16:19:58,255
"Application_42838382","A_Accepted","User_3",2016-01-02 16:20:13,2016-01-02 16:25:13,2016-01-02 16:25:13,256
"Application_42838382","O_Create Offer","User_3",2016-01-02 16:28:53,2016-01-02 16:33:53,2016-01-02 16:33:53,257
"Application_42838382","O_Created","User_3",2016-01-02 16:28:55,2016-01-02 16:33:55,2016-01-02 16:33:55,258
"Application_42838382","O_Create Offer","User_3",2016-01-02 16:29:17,2016-01-02 16:34:17,2016-01-02 16:34:17,259
"Application_42838382","O_Created","User_3",2016-01-02 16:29:18,2016-01-02 16:34:18,2016-01-02 16:34:18,260
"Application_42838382","O_Sent (mail and online)","User_3",2016-01-02 16:29:32,2016-01-02 16:34:32,2016-01-02 16:34:32,261
"Application_42838382","O_Sent (mail and online)","User_3",2016-01-02 16:29:32,2016-01-02 16:34:32,2016-01-02 16:34:32,262
"Application_42838382","W_Call after offers","User_3",2016-01-02 16:29:32,2016-01-02 16:34:32,2016-01-02 16:34:32,263
"Application_42838382","W_Call after offers","User_3",2016-01-02 16:29:32,2016-01-02 16:34:32,2016-01-02 16:34:32,264
"Application_42838382","A_Complete","User_3",2016-01-02 16:29:32,2016-01-02 16:34:32,2016-01-02 16:34:32,265
"Application_42838382","W_Call after offers","User_3",2016-01-02 16:31:49,2016-01-02 16:36:49,2016-01-02 16:36:49,266
"Application_42838382","W_Call after offers","User_11",2016-01-06 11:26:23,2016-01-06 11:31:23,2016-01-06 11:31:23,267
"Application_42838382","W_Call after offers","User_11",2016-01-06 11:26:49,2016-01-06 11:31:49,2016-01-06 11:31:49,268
"Application_42838382","O_Create Offer","User_8",2016-01-29 10:32:02,2016-01-29 10:37:02,2016-01-29 10:37:02,269
"Application_42838382","O_Created","User_8",2016-01-29 10:32:03,2016-01-29 10:37:03,2016-01-29 10:37:03,270
"Application_42838382","O_Sent (mail and online)","User_8",2016-01-29 10:32:20,2016-01-29 10:37:20,2016-01-29 10:37:20,271
"Application_42838382","A_Cancelled","User_1",2016-02-29 07:56:02,2016-02-29 08:01:02,2016-02-29 08:01:02,272
"Application_42838382","O_Cancelled","User_1",2016-02-29 07:56:02,2016-02-29 08:01:02,2016-02-29 08:01:02,273
"Application_42838382","O_Cancelled","User_1",2016-02-29 07:56:02,2016-02-29 08:01:02,2016-02-29 08:01:02,274
"Application_42838382","O_Cancelled","User_1",2016-02-29 07:56:02,2016-02-29 08:01:02,2016-02-29 08:01:02,275
"Application_42838382","W_Call after offers","User_1",2016-02-29 07:56:02,2016-02-29 08:01:02,2016-02-29 08:01:02,276
"Application_180547487","A_Create Application","User_1",2016-01-01 17:59:16,2016-01-01 18:04:16,2016-01-01 18:04:16,277
"Application_180547487","A_Submitted","User_1",2016-01-01 17:59:16,2016-01-01 18:04:16,2016-01-01 18:04:16,278
"Application_180547487","W_Handle leads","User_1",2016-01-01 17:59:16,2016-01-01 18:04:16,2016-01-01 18:04:16,279
"Application_180547487","W_Handle leads","User_1",2016-01-01 18:00:29,2016-01-01 18:05:29,2016-01-01 18:05:29,280
"Application_180547487","W_Complete application","User_1",2016-01-01 18:00:29,2016-01-01 18:05:29,2016-01-01 18:05:29,281
"Application_180547487","A_Concept","User_1",2016-01-01 18:00:29,2016-01-01 18:05:29,2016-01-01 18:05:29,282
"Application_180547487","W_Complete application","User_19",2016-01-02 16:16:33,2016-01-02 16:21:33,2016-01-02 16:34:40,283
"Application_180547487","A_Accepted","User_19",2016-01-02 16:24:33,2016-01-02 16:29:33,2016-01-02 16:29:33,284
"Application_180547487","O_Create Offer","User_19",2016-01-02 16:26:45,2016-01-02 16:31:45,2016-01-02 16:31:45,285
"Application_180547487","O_Created","User_19",2016-01-02 16:26:47,2016-01-02 16:31:47,2016-01-02 16:31:47,286
"Application_180547487","O_Sent (mail and online)","User_19",2016-01-02 16:29:40,2016-01-02 16:34:40,2016-01-02 16:34:40,287
"Application_180547487","W_Call after offers","User_19",2016-01-02 16:29:40,2016-01-02 16:34:40,2016-01-02 16:34:40,288
"Application_180547487","W_Call after offers","User_19",2016-01-02 16:29:40,2016-01-02 16:34:40,2016-01-02 16:34:40,289
"Application_180547487","A_Complete","User_19",2016-01-02 16:29:40,2016-01-02 16:34:40,2016-01-02 16:34:40,290
"Application_180547487","W_Call after offers","User_19",2016-01-02 16:30:59,2016-01-02 16:35:59,2016-01-02 16:35:59,291
"Application_180547487","W_Call after offers","User_11",2016-01-06 11:26:54,2016-01-06 11:31:54,2016-01-06 11:31:54,292
"Application_180547487","W_Call after offers","User_11",2016-01-06 11:27:23,2016-01-06 11:32:23,2016-01-06 11:32:23,293
"Application_180547487","W_Call after offers","User_117",2016-01-11 11:55:36,2016-01-11 12:00:36,2016-01-11 12:00:36,294
"Application_180547487","W_Validate application","User_117",2016-01-11 11:55:36,2016-01-11 12:00:36,2016-01-11 12:00:36,295
"Application_180547487","W_Validate application","User_87",2016-01-11 11:55:36,2016-01-11 12:00:36,2016-01-12 09:31:24,296
"Application_180547487","A_Validating","User_117",2016-01-11 11:55:37,2016-01-11 12:00:37,2016-01-11 12:00:37,297
"Application_180547487","O_Returned","User_117",2016-01-11 11:55:55,2016-01-11 12:00:55,2016-01-11 12:00:55,298
"Application_180547487","W_Validate application","User_117",2016-01-11 12:02:09,2016-01-11 12:07:09,2016-01-11 12:07:09,299
"Application_180547487","W_Validate application","User_100",2016-01-11 13:52:26,2016-01-11 13:57:26,2016-01-11 13:57:26,300
"Application_180547487","W_Call incomplete files","User_100",2016-01-11 13:52:26,2016-01-11 13:57:26,2016-01-11 13:57:26,301
"Application_180547487","W_Call incomplete files","User_100",2016-01-11 13:52:26,2016-01-11 13:57:26,2016-01-11 13:57:26,302
"Application_180547487","A_Incomplete","User_100",2016-01-11 13:52:26,2016-01-11 13:57:26,2016-01-11 13:57:26,303
"Application_180547487","W_Call incomplete files","User_100",2016-01-11 13:55:00,2016-01-11 14:00:00,2016-01-11 14:00:00,304
"Application_180547487","W_Call incomplete files","User_21",2016-01-11 15:30:45,2016-01-11 15:35:45,2016-01-11 15:35:45,305
"Application_180547487","W_Call incomplete files","User_21",2016-01-11 15:32:39,2016-01-11 15:37:39,2016-01-11 15:37:39,306
"Application_180547487","W_Call incomplete files","User_119",2016-01-11 16:15:27,2016-01-11 16:20:27,2016-01-11 16:20:27,307
"Application_180547487","W_Validate application","User_119",2016-01-11 16:15:27,2016-01-11 16:20:27,2016-01-11 16:20:27,308
"Application_180547487","W_Validate application","User_87",2016-01-11 16:15:27,2016-01-11 16:20:27,2016-01-12 13:56:49,309
"Application_180547487","A_Validating","User_119",2016-01-11 16:15:27,2016-01-11 16:20:27,2016-01-11 16:20:27,310
"Application_180547487","W_Validate application","User_119",2016-01-11 16:16:12,2016-01-11 16:21:12,2016-01-11 16:21:12,311
"Application_180547487","W_Validate application","User_100",2016-01-11 16:40:43,2016-01-11 16:45:43,2016-01-11 16:45:43,312
"Application_180547487","W_Validate application","User_100",2016-01-11 16:41:23,2016-01-11 16:46:23,2016-01-11 16:46:23,313
"Application_180547487","W_Validate application","User_87",2016-01-12 09:08:26,2016-01-12 09:13:26,2016-01-12 09:13:26,314
"Application_180547487","W_Validate application","User_87",2016-01-12 09:08:33,2016-01-12 09:13:33,2016-01-12 09:13:33,315
"Application_180547487","W_Validate application","User_87",2016-01-12 09:12:21,2016-01-12 09:17:21,2016-01-12 09:17:21,316
"Application_180547487","W_Validate application","User_87",2016-01-12 09:14:14,2016-01-12 09:19:14,2016-01-12 09:19:14,317
"Application_180547487","W_Validate application","User_87",2016-01-12 09:14:38,2016-01-12 09:19:38,2016-01-12 09:19:38,318
"Application_180547487","W_Call incomplete files","User_87",2016-01-12 09:26:24,2016-01-12 09:31:24,2016-01-12 09:31:24,319
"Application_180547487","W_Call incomplete files","User_87",2016-01-12 09:26:24,2016-01-12 09:31:24,2016-01-12 09:31:24,320
"Application_180547487","A_Incomplete","User_87",2016-01-12 09:26:24,2016-01-12 09:31:24,2016-01-12 09:31:24,321
"Application_180547487","W_Call incomplete files","User_87",2016-01-12 09:27:48,2016-01-12 09:32:48,2016-01-12 09:32:48,322
"Application_180547487","W_Call incomplete files","User_2",2016-01-12 10:36:47,2016-01-12 10:41:47,2016-01-12 10:41:47,323
"Application_180547487","W_Call incomplete files","User_2",2016-01-12 10:50:29,2016-01-12 10:55:29,2016-01-12 10:55:29,324
"Application_180547487","W_Call incomplete files","User_116",2016-01-12 11:53:18,2016-01-12 11:58:18,2016-01-12 11:58:18,325
"Application_180547487","W_Validate application","User_116",2016-01-12 11:53:18,2016-01-12 11:58:18,2016-01-12 11:58:18,326
"Application_180547487","W_Validate application","User_116",2016-01-12 11:53:18,2016-01-12 11:58:18,2016-01-12 11:58:18,327
"Application_180547487","A_Validating","User_116",2016-01-12 11:53:18,2016-01-12 11:58:18,2016-01-12 11:58:18,328
"Application_180547487","W_Validate application","User_116",2016-01-12 11:54:00,2016-01-12 11:59:00,2016-01-12 11:59:00,329
"Application_180547487","W_Validate application","User_87",2016-01-12 13:45:05,2016-01-12 13:50:05,2016-01-12 13:50:05,330
"Application_180547487","O_Accepted","User_87",2016-01-12 13:51:49,2016-01-12 13:56:49,2016-01-12 13:56:49,331
"Application_180547487","A_Pending","User_87",2016-01-12 13:51:49,2016-01-12 13:56:49,2016-01-12 13:56:49,332
"Application_1806387393","A_Create Application","User_1",2016-01-01 18:53:26,2016-01-01 18:58:26,2016-01-01 18:58:26,333
"Application_1806387393","A_Submitted","User_1",2016-01-01 18:53:26,2016-01-01 18:58:26,2016-01-01 18:58:26,334
"Application_1806387393","W_Handle leads","User_1",2016-01-01 18:53:26,2016-01-01 18:58:26,2016-01-01 18:58:26,335
"Application_1806387393","W_Handle leads","User_17",2016-01-02 10:33:15,2016-01-02 10:38:15,2016-01-02 10:39:26,336
"Application_1806387393","W_Complete application","User_17",2016-01-02 10:34:26,2016-01-02 10:39:26,2016-01-02 10:39:26,337
"Application_1806387393","W_Complete application","User_38",2016-01-02 10:34:26,2016-01-02 10:39:26,2016-01-04 09:34:37,338
"Application_1806387393","A_Concept","User_17",2016-01-02 10:34:26,2016-01-02 10:39:26,2016-01-02 10:39:26,339
"Application_1806387393","W_Complete application","User_17",2016-01-02 10:34:29,2016-01-02 10:39:29,2016-01-02 10:39:29,340
"Application_1806387393","W_Complete application","User_38",2016-01-04 09:18:08,2016-01-04 09:23:08,2016-01-04 09:23:08,341
"Application_1806387393","W_Complete application","User_38",2016-01-04 09:18:30,2016-01-04 09:23:30,2016-01-04 09:23:30,342
"Application_1806387393","A_Accepted","User_38",2016-01-04 09:25:58,2016-01-04 09:30:58,2016-01-04 09:30:58,343
"Application_1806387393","O_Create Offer","User_38",2016-01-04 09:29:17,2016-01-04 09:34:17,2016-01-04 09:34:17,344
"Application_1806387393","O_Created","User_38",2016-01-04 09:29:19,2016-01-04 09:34:19,2016-01-04 09:34:19,345
"Application_1806387393","O_Sent (mail and online)","User_38",2016-01-04 09:29:37,2016-01-04 09:34:37,2016-01-04 09:34:37,346
"Application_1806387393","W_Call after offers","User_38",2016-01-04 09:29:37,2016-01-04 09:34:37,2016-01-04 09:34:37,347
"Application_1806387393","W_Call after offers","User_38",2016-01-04 09:29:37,2016-01-04 09:34:37,2016-01-04 09:34:37,348
"Application_1806387393","A_Complete","User_38",2016-01-04 09:29:37,2016-01-04 09:34:37,2016-01-04 09:34:37,349
"Application_1806387393","W_Call after offers","User_38",2016-01-04 09:33:29,2016-01-04 09:38:29,2016-01-04 09:38:29,350
"Application_1806387393","W_Call after offers","User_20",2016-01-08 09:21:03,2016-01-08 09:26:03,2016-01-08 09:26:03,351
"Application_1806387393","W_Call after offers","User_20",2016-01-08 09:21:37,2016-01-08 09:26:37,2016-01-08 09:26:37,352
"Application_1806387393","W_Call after offers","User_117",2016-01-08 10:54:13,2016-01-08 10:59:13,2016-01-08 10:59:13,353
"Application_1806387393","W_Validate application","User_117",2016-01-08 10:54:13,2016-01-08 10:59:13,2016-01-08 10:59:13,354
"Application_1806387393","W_Validate application","User_95",2016-01-08 10:54:13,2016-01-08 10:59:13,2016-01-11 14:19:39,355
"Application_1806387393","A_Validating","User_117",2016-01-08 10:54:14,2016-01-08 10:59:14,2016-01-08 10:59:14,356
"Application_1806387393","O_Returned","User_117",2016-01-08 10:54:28,2016-01-08 10:59:28,2016-01-08 10:59:28,357
"Application_1806387393","W_Validate application","User_117",2016-01-08 11:06:38,2016-01-08 11:11:38,2016-01-08 11:11:38,358
"Application_1806387393","W_Validate application","User_95",2016-01-11 08:42:41,2016-01-11 08:47:41,2016-01-11 08:47:41,359
"Application_1806387393","W_Validate application","User_95",2016-01-11 08:42:47,2016-01-11 08:47:47,2016-01-11 08:47:47,360
"Application_1806387393","W_Validate application","User_95",2016-01-11 09:31:09,2016-01-11 09:36:09,2016-01-11 09:36:09,361
"Application_1806387393","W_Validate application","User_95",2016-01-11 09:31:13,2016-01-11 09:36:13,2016-01-11 09:36:13,362
"Application_1806387393","W_Validate application","User_95",2016-01-11 11:36:53,2016-01-11 11:41:53,2016-01-11 11:41:53,363
"Application_1806387393","W_Validate application","User_95",2016-01-11 13:20:14,2016-01-11 13:25:14,2016-01-11 13:25:14,364
"Application_1806387393","W_Validate application","User_95",2016-01-11 13:53:58,2016-01-11 13:58:58,2016-01-11 13:58:58,365
"Application_1806387393","A_Denied","User_95",2016-01-11 14:14:39,2016-01-11 14:19:39,2016-01-11 14:19:39,366
"Application_1806387393","O_Refused","User_95",2016-01-11 14:14:39,2016-01-11 14:19:39,2016-01-11 14:19:39,367
"Application_319587802","A_Create Application","User_1",2016-01-02 02:03:49,2016-01-02 02:08:49,2016-01-02 02:08:49,368
"Application_319587802","A_Submitted","User_1",2016-01-02 02:03:49,2016-01-02 02:08:49,2016-01-02 02:08:49,369
"Application_319587802","W_Handle leads","User_1",2016-01-02 02:03:49,2016-01-02 02:08:49,2016-01-02 02:08:49,370
"Application_319587802","W_Handle leads","User_17",2016-01-02 10:37:05,2016-01-02 10:42:05,2016-01-02 10:43:10,371
"Application_319587802","W_Complete application","User_17",2016-01-02 10:38:10,2016-01-02 10:43:10,2016-01-02 10:43:10,372
"Application_319587802","W_Complete application","User_108",2016-01-02 10:38:10,2016-01-02 10:43:10,2016-01-06 18:48:10,373
"Application_319587802","A_Concept","User_17",2016-01-02 10:38:10,2016-01-02 10:43:10,2016-01-02 10:43:10,374
"Application_319587802","W_Complete application","User_17",2016-01-02 10:38:12,2016-01-02 10:43:12,2016-01-02 10:43:12,375
"Application_319587802","W_Complete application","User_16",2016-01-04 09:18:20,2016-01-04 09:23:20,2016-01-04 09:23:20,376
"Application_319587802","W_Complete application","User_16",2016-01-04 09:20:02,2016-01-04 09:25:02,2016-01-04 09:25:02,377
"Application_319587802","W_Complete application","User_108",2016-01-06 16:58:12,2016-01-06 17:03:12,2016-01-06 17:03:12,378
"Application_319587802","W_Complete application","User_108",2016-01-06 16:58:27,2016-01-06 17:03:27,2016-01-06 17:03:27,379
"Application_319587802","W_Complete application","User_108",2016-01-06 18:19:00,2016-01-06 18:24:00,2016-01-06 18:24:00,380
"Application_319587802","W_Complete application","User_108",2016-01-06 18:19:09,2016-01-06 18:24:09,2016-01-06 18:24:09,381
"Application_319587802","W_Complete application","User_108",2016-01-06 18:23:27,2016-01-06 18:28:27,2016-01-06 18:28:27,382
"Application_319587802","A_Accepted","User_108",2016-01-06 18:35:00,2016-01-06 18:40:00,2016-01-06 18:40:00,383
"Application_319587802","O_Create Offer","User_108",2016-01-06 18:41:39,2016-01-06 18:46:39,2016-01-06 18:46:39,384
"Application_319587802","O_Created","User_108",2016-01-06 18:41:40,2016-01-06 18:46:40,2016-01-06 18:46:40,385
"Application_319587802","O_Create Offer","User_108",2016-01-06 18:42:05,2016-01-06 18:47:05,2016-01-06 18:47:05,386
"Application_319587802","O_Created","User_108",2016-01-06 18:42:06,2016-01-06 18:47:06,2016-01-06 18:47:06,387
"Application_319587802","O_Sent (mail and online)","User_108",2016-01-06 18:43:10,2016-01-06 18:48:10,2016-01-06 18:48:10,388
"Application_319587802","O_Sent (mail and online)","User_108",2016-01-06 18:43:10,2016-01-06 18:48:10,2016-01-06 18:48:10,389
"Application_319587802","W_Call after offers","User_108",2016-01-06 18:43:10,2016-01-06 18:48:10,2016-01-06 18:48:10,390
"Application_319587802","W_Call after offers","User_108",2016-01-06 18:43:10,2016-01-06 18:48:10,2016-01-06 18:48:10,391
"Application_319587802","A_Complete","User_108",2016-01-06 18:43:10,2016-01-06 18:48:10,2016-01-06 18:48:10,392
"Application_319587802","W_Call after offers","User_108",2016-01-06 18:47:33,2016-01-06 18:52:33,2016-01-06 18:52:33,393
"Application_319587802","W_Call after offers","User_2",2016-01-11 10:32:15,2016-01-11 10:37:15,2016-01-11 10:37:15,394
"Application_319587802","W_Call after offers","User_2",2016-01-11 10:32:38,2016-01-11 10:37:38,2016-01-11 10:37:38,395
"Application_319587802","O_Create Offer","User_10",2016-01-12 15:51:28,2016-01-12 15:56:28,2016-01-12 15:56:28,396
"Application_319587802","O_Created","User_10",2016-01-12 15:51:29,2016-01-12 15:56:29,2016-01-12 15:56:29,397
"Application_319587802","O_Sent (mail and online)","User_10",2016-01-12 15:51:42,2016-01-12 15:56:42,2016-01-12 15:56:42,398
"Application_319587802","W_Call after offers","User_113",2016-01-22 10:08:43,2016-01-22 10:13:43,2016-01-22 10:13:43,399
"Application_319587802","W_Validate application","User_113",2016-01-22 10:08:43,2016-01-22 10:13:43,2016-01-22 10:13:43,400
"Application_319587802","W_Validate application","User_29",2016-01-22 10:08:43,2016-01-22 10:13:43,2016-01-25 11:13:22,401
"Application_319587802","A_Validating","User_113",2016-01-22 10:08:44,2016-01-22 10:13:44,2016-01-22 10:13:44,402
"Application_319587802","O_Returned","User_113",2016-01-22 10:08:52,2016-01-22 10:13:52,2016-01-22 10:13:52,403
"Application_319587802","W_Validate application","User_113",2016-01-22 10:10:50,2016-01-22 10:15:50,2016-01-22 10:15:50,404
"Application_319587802","W_Validate application","User_30",2016-01-25 07:42:23,2016-01-25 07:47:23,2016-01-25 07:47:23,405
"Application_319587802","W_Validate application","User_30",2016-01-25 07:42:36,2016-01-25 07:47:36,2016-01-25 07:47:36,406
"Application_319587802","W_Validate application","User_29",2016-01-25 10:00:56,2016-01-25 10:05:56,2016-01-25 10:05:56,407
"Application_319587802","A_Denied","User_29",2016-01-25 11:08:22,2016-01-25 11:13:22,2016-01-25 11:13:22,408
"Application_319587802","O_Refused","User_29",2016-01-25 11:08:22,2016-01-25 11:13:22,2016-01-25 11:13:22,409
"Application_319587802","O_Refused","User_29",2016-01-25 11:08:22,2016-01-25 11:13:22,2016-01-25 11:13:22,410
"Application_319587802","O_Refused","User_29",2016-01-25 11:08:22,2016-01-25 11:13:22,2016-01-25 11:13:22,411
"Application_196483749","A_Create Application","User_17",2016-01-02 10:07:07,2016-01-02 10:12:07,2016-01-02 10:12:07,412
"Application_196483749","W_Complete application","User_17",2016-01-02 10:07:07,2016-01-02 10:12:07,2016-01-02 10:12:07,413
"Application_196483749","W_Complete application","User_17",2016-01-02 10:07:07,2016-01-02 10:12:07,2016-01-02 10:19:21,414
"Application_196483749","A_Concept","User_17",2016-01-02 10:07:07,2016-01-02 10:12:07,2016-01-02 10:12:07,415
"Application_196483749","A_Accepted","User_17",2016-01-02 10:10:31,2016-01-02 10:15:31,2016-01-02 10:15:31,416
"Application_196483749","O_Create Offer","User_17",2016-01-02 10:12:05,2016-01-02 10:17:05,2016-01-02 10:17:05,417
"Application_196483749","O_Created","User_17",2016-01-02 10:12:08,2016-01-02 10:17:08,2016-01-02 10:17:08,418
"Application_196483749","O_Sent (online only)","User_17",2016-01-02 10:14:21,2016-01-02 10:19:21,2016-01-02 10:19:21,419
"Application_196483749","W_Call after offers","User_17",2016-01-02 10:14:21,2016-01-02 10:19:21,2016-01-02 10:19:21,420
"Application_196483749","W_Call after offers","User_17",2016-01-02 10:14:21,2016-01-02 10:19:21,2016-01-02 10:19:21,421
"Application_196483749","A_Complete","User_17",2016-01-02 10:14:21,2016-01-02 10:19:21,2016-01-02 10:19:21,422
"Application_196483749","O_Cancelled","User_17",2016-01-02 10:16:26,2016-01-02 10:21:26,2016-01-02 10:21:26,423
"Application_196483749","O_Create Offer","User_17",2016-01-02 10:16:42,2016-01-02 10:21:42,2016-01-02 10:21:42,424
"Application_196483749","O_Created","User_17",2016-01-02 10:16:43,2016-01-02 10:21:43,2016-01-02 10:21:43,425
"Application_196483749","O_Sent (mail and online)","User_17",2016-01-02 10:17:09,2016-01-02 10:22:09,2016-01-02 10:22:09,426
"Application_196483749","O_Create Offer","User_17",2016-01-02 10:21:43,2016-01-02 10:26:43,2016-01-02 10:26:43,427
"Application_196483749","O_Created","User_17",2016-01-02 10:21:44,2016-01-02 10:26:44,2016-01-02 10:26:44,428
"Application_196483749","O_Sent (mail and online)","User_17",2016-01-02 10:21:57,2016-01-02 10:26:57,2016-01-02 10:26:57,429
"Application_196483749","W_Call after offers","User_17",2016-01-02 10:23:14,2016-01-02 10:28:14,2016-01-02 10:28:14,430
"Application_196483749","W_Call after offers","User_11",2016-01-06 09:17:26,2016-01-06 09:22:26,2016-01-06 09:22:26,431
"Application_196483749","W_Call after offers","User_11",2016-01-06 09:17:53,2016-01-06 09:22:53,2016-01-06 09:22:53,432
"Application_196483749","O_Create Offer","User_8",2016-01-29 10:33:52,2016-01-29 10:38:52,2016-01-29 10:38:52,433
"Application_196483749","O_Created","User_8",2016-01-29 10:33:54,2016-01-29 10:38:54,2016-01-29 10:38:54,434
"Application_196483749","O_Sent (mail and online)","User_8",2016-01-29 10:34:08,2016-01-29 10:39:08,2016-01-29 10:39:08,435
"Application_196483749","A_Cancelled","User_1",2016-02-29 07:56:05,2016-02-29 08:01:05,2016-02-29 08:01:05,436
"Application_196483749","O_Cancelled","User_1",2016-02-29 07:56:05,2016-02-29 08:01:05,2016-02-29 08:01:05,437
"Application_196483749","O_Cancelled","User_1",2016-02-29 07:56:05,2016-02-29 08:01:05,2016-02-29 08:01:05,438
"Application_196483749","O_Cancelled","User_1",2016-02-29 07:56:05,2016-02-29 08:01:05,2016-02-29 08:01:05,439
"Application_196483749","W_Call after offers","User_1",2016-02-29 07:56:05,2016-02-29 08:01:05,2016-02-29 08:01:05,440
"Application_1553362978","A_Create Application","User_1",2016-01-02 10:22:03,2016-01-02 10:27:03,2016-01-02 10:27:03,441
"Application_1553362978","A_Submitted","User_1",2016-01-02 10:22:03,2016-01-02 10:27:03,2016-01-02 10:27:03,442
"Application_1553362978","W_Handle leads","User_1",2016-01-02 10:22:04,2016-01-02 10:27:04,2016-01-02 10:27:04,443
"Application_1553362978","W_Handle leads","User_1",2016-01-02 10:22:42,2016-01-02 10:27:42,2016-01-02 10:27:42,444
"Application_1553362978","W_Complete application","User_1",2016-01-02 10:22:42,2016-01-02 10:27:42,2016-01-02 10:27:42,445
"Application_1553362978","A_Concept","User_1",2016-01-02 10:22:42,2016-01-02 10:27:42,2016-01-02 10:27:42,446
"Application_1553362978","W_Complete application","User_15",2016-01-04 09:33:38,2016-01-04 09:38:38,2016-01-04 09:38:38,447
"Application_1553362978","W_Complete application","User_15",2016-01-04 09:37:01,2016-01-04 09:42:01,2016-01-04 09:42:01,448
"Application_1553362978","A_Accepted","User_89",2016-01-04 12:12:02,2016-01-04 12:17:02,2016-01-04 12:17:02,449
"Application_1553362978","O_Create Offer","User_89",2016-01-04 12:17:56,2016-01-04 12:22:56,2016-01-04 12:22:56,450
"Application_1553362978","O_Created","User_89",2016-01-04 12:17:58,2016-01-04 12:22:58,2016-01-04 12:22:58,451
"Application_1553362978","O_Sent (mail and online)","User_89",2016-01-04 12:18:28,2016-01-04 12:23:28,2016-01-04 12:23:28,452
"Application_1553362978","W_Complete application","User_89",2016-01-04 12:18:28,2016-01-04 12:23:28,2016-01-04 12:23:28,453
"Application_1553362978","W_Call after offers","User_89",2016-01-04 12:18:28,2016-01-04 12:23:28,2016-01-04 12:23:28,454
"Application_1553362978","W_Call after offers","User_89",2016-01-04 12:18:28,2016-01-04 12:23:28,2016-01-04 12:23:28,455
